상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-02-11,1899-2887,JTBC4,식사지원 준우_메인," 213,958 ", 5 , 1 , 1 , - , - , - , - ,100%,20%,0%," 213,958 ",0.00
2026-02-11,1899-0739,JTBC4,뇌병변 무준이ver2," 213,958 ", 5 , 1 , - , - , - , - , - ,0%,20%,0%," 213,958 ",0.00
2026-02-11,1899-7325,JTBC4,난방비 동하," 256,749 ", 6 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-11,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-11,1899-5186,라이프타임,가족돌봄 지수ver2," 235,497 ", 5 , 1 ,,,,,,0%,20%,0%," 235,497 ",0.00
2026-02-11,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-11,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 1 , 1 , 1 ," 30,000 ",,,100%,13%,100%," 196,429 ",1.83
2026-02-11,1899-7315,MBN PLUS,은영이 셀럽," 733,333 ", 7 , 3 , 2 , 1 ," 25,000 ",,,67%,43%,50%," 244,444 ",0.41
2026-02-11,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-11,2102-4590,발신,-, - , - , 9 , 3 ,,,,,33%,0%,0%, - ,0.00
2026-02-12,1899-7326,EBS,식사지원 은영이ver2," 2,132,596 ", 4 , 16 , 10 , 7 ," 155,000 ", 3 ," 40,000 ",63%,400%,70%," 133,287 ",0.87
2026-02-12,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-12,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 , 1 , 1 , 1 ," 30,000 ",,,100%,25%,100%," 183,333 ",1.96
2026-02-12,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 5 , 1 , 1 ,,,,,100%,20%,0%, - ,0.00
2026-02-12,1899-7319,JTBC4,은영이 셀럽," 212,669 ", 5 , 1 , 1 , 1 ," 20,000 ", - , - ,100%,20%,100%," 212,669 ",1.13
2026-02-12,1899-0762,JTBC4,식사지원 은영이 ver2," 382,804 ", 9 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-12,1899-7318,JTBC4,가족돌봄 지수," 382,804 ", 9 , 2 , 2 , 1 ," 20,000 ", - , - ,100%,22%,50%," 191,402 ",0.63
2026-02-12,1899-7316,JTBC4,식사지원 준우_셰프," 467,871 ", 11 , 4 , 3 , 2 ," 40,000 ", - , - ,75%,36%,67%," 116,968 ",1.03
2026-02-12,1899-0739,JTBC4,뇌병변 무준이ver2," 297,736 ", 7 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-12,1899-7325,JTBC4,난방비 동하," 297,736 ", 7 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-12,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-12,1899-5186,라이프타임,가족돌봄 지수ver2," 182,320 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-12,1899-3854,히스토리 (SVC),식사지원 지영이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-12,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 2 , 2 ,,, 1 ," 20,000 ",100%,25%,0%," 98,214 ",0.00
2026-02-12,1899-7315,MBN PLUS,은영이 셀럽," 733,333 ", 7 , 4 , 3 , 1 ," 30,000 ",,,75%,57%,33%," 183,333 ",0.49
2026-02-12,-,기타 TV채널,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-02-12,2102-4590,발신,-, - , - , 3 , 3 ,,,,,100%,0%,0%, - ,0.00
2026-02-13,1899-7326,EBS,식사지원 은영이ver2," 1,490,524 ", 3 , 8 , 5 , 5 ," 110,000 ", 1 ," 30,000 ",63%,267%,100%," 186,316 ",0.89
2026-02-13,1899-0217,SPOTV,식사지원 지영이," 222,973 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-13,1899-0263,SPOTV2,식사지원 지영이," 229,167 ", 5 , 1 ,,,,,,0%,20%,0%," 229,167 ",0.00
2026-02-13,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 5 , 2 , 2 , 1 ," 30,000 ",,,100%,40%,50%, - ,0.00
2026-02-13,1899-7319,JTBC4,은영이 셀럽," 269,518 ", 6 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-13,1899-0762,JTBC4,식사지원 은영이 ver2," 494,115 ", 11 , 3 , 2 , 1 ," 20,000 ", - , - ,67%,27%,50%," 164,705 ",0.49
2026-02-13,1899-7318,JTBC4,가족돌봄 지수," 359,357 ", 8 , 1 , 1 , 1 ," 25,000 ", - , - ,100%,13%,100%," 359,357 ",0.83
2026-02-13,1899-7316,JTBC4,식사지원 준우_셰프," 359,357 ", 8 , 4 , - , 1 ," 25,000 ", - , - ,0%,50%,0%," 89,839 ",0.83
2026-02-13,1899-0739,JTBC4,뇌병변 무준이ver2," 269,518 ", 6 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-13,1899-7325,JTBC4,난방비 동하," 359,357 ", 8 , 1 , 1 , 1 ," 20,000 ", - , - ,100%,13%,100%," 359,357 ",0.67
2026-02-13,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-13,1899-5186,라이프타임,가족돌봄 지수ver2," 258,287 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 258,287 ",0.00
2026-02-13,1899-3854,히스토리 (SVC),식사지원 지영이, - , 8 , 1 ,, 1 ," 20,000 ",,,0%,13%,0%, - ,0.00
2026-02-13,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 1 , 1 , 1 ," 20,000 ",,,100%,13%,100%," 196,429 ",1.22
2026-02-13,1899-7315,MBN PLUS,은영이 셀럽," 733,333 ", 7 , 5 , 5 , 2 ," 40,000 ",,,100%,71%,40%," 146,667 ",0.65
2026-02-13,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-13,2102-4590,발신,-, - , - , 2 , 1 ,,,,,50%,0%,0%, - ,0.00
2026-02-14,1899-7326,EBS,식사지원 은영이ver2," 848,452 ", 2 , 4 , 4 , 2 ," 50,000 ",,,100%,200%,50%," 212,113 ",0.71
2026-02-14,1899-0217,SPOTV,식사지원 지영이," 222,973 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-14,1899-0263,SPOTV2,식사지원 지영이," 229,167 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-14,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-14,1899-7319,JTBC4,은영이 셀럽," 208,466 ", 5 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-14,1899-0762,JTBC4,식사지원 은영이 ver2," 375,238 ", 9 , 2 , 2 , - , - , - , - ,100%,22%,0%," 187,619 ",0.00
2026-02-14,1899-7318,JTBC4,가족돌봄 지수," 375,238 ", 9 , 4 , 4 , 1 ," 10,000 ", - , - ,100%,44%,25%," 93,810 ",0.32
2026-02-14,1899-7316,JTBC4,식사지원 준우_셰프," 375,238 ", 9 , 4 , 4 , 3 ," 60,000 ", 1 ," 20,000 ",100%,44%,75%," 93,810 ",1.92
2026-02-14,1899-0739,JTBC4,뇌병변 무준이ver2," 291,852 ", 7 , 2 , 2 , 1 ," 30,000 ", 1 ," 20,000 ",100%,29%,50%," 145,926 ",1.23
2026-02-14,1899-7325,JTBC4,난방비 동하," 291,852 ", 7 , 2 , 2 , 1 ," 30,000 ", - , - ,100%,29%,50%," 145,926 ",1.23
2026-02-14,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 , 2 ,,,,,,0%,100%,0%, - ,0.00
2026-02-14,1899-5186,라이프타임,가족돌봄 지수ver2," 98,757 ", 3 , 3 , 3 , 2 ," 40,000 ",,,100%,100%,67%," 32,919 ",4.86
2026-02-14,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 , 1 , 1 , 1 ," 25,000 ",,,100%,14%,100%, - ,0.00
2026-02-14,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 1 , 1 , 1 ," 30,000 ",,,100%,13%,100%," 196,429 ",1.83
2026-02-14,1899-7315,MBN PLUS,은영이 셀럽," 733,333 ", 7 , 2 , 1 , 1 ," 10,000 ",,,50%,29%,100%," 366,667 ",0.16
2026-02-14,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-14,2102-4590,발신,-, - , - , 2 ,,,,,,0%,0%,0%, - ,0.00
2026-02-15,1899-7326,EBS,식사지원 은영이ver2," 848,452 ", 2 , 5 , 3 , 3 ," 60,000 ",,,60%,250%,100%," 169,690 ",0.85
2026-02-15,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 3 , 2 , 2 ," 40,000 ",,,67%,60%,100%," 61,937 ",2.58
2026-02-15,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-15,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-15,1899-7319,JTBC4,은영이 셀럽," 222,533 ", 5 , 1 , 1 , - , - , - , - ,100%,20%,0%," 222,533 ",0.00
2026-02-15,1899-0762,JTBC4,식사지원 은영이 ver2," 445,066 ", 10 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-15,1899-7318,JTBC4,가족돌봄 지수," 489,572 ", 11 , 2 , 2 , 1 ," 20,000 ", - , - ,100%,18%,50%," 244,786 ",0.49
2026-02-15,1899-7316,JTBC4,식사지원 준우_셰프," 445,066 ", 10 , 4 , 3 , - , - , 1 ," 20,000 ",75%,40%,0%," 111,267 ",0.00
2026-02-15,1899-0739,JTBC4,뇌병변 무준이ver2," 222,533 ", 5 , 3 , 3 , 2 ," 50,000 ", - , - ,100%,60%,67%," 74,178 ",2.70
2026-02-15,1899-7325,JTBC4,난방비 동하," 356,052 ", 8 , 3 , 3 , 2 ," 40,000 ", - , - ,100%,38%,67%," 118,684 ",1.35
2026-02-15,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-15,1899-5186,라이프타임,가족돌봄 지수ver2," 60,773 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-15,1899-3854,히스토리 (SVC),식사지원 지영이, - , 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-15,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-15,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 4 , 3 , 2 ," 40,000 ",,,75%,50%,67%," 209,524 ",0.57
2026-02-15,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-15,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-16,1899-7326,EBS,식사지원 은영이ver2," 1,696,905 ", 4 , 9 , 6 ,,, 2 ," 120,000 ",67%,225%,0%," 188,545 ",0.00
2026-02-16,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 3 , 3 ,,,,,100%,60%,0%," 61,937 ",0.00
2026-02-16,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 , 2 , 2 , 1 ," 20,000 ",,,100%,50%,50%," 91,667 ",1.31
2026-02-16,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-16,1899-7319,JTBC4,은영이 셀럽," 158,441 ", 4 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-16,1899-0762,JTBC4,식사지원 은영이 ver2," 356,491 ", 9 , 3 , 2 , 3 ," 75,000 ", - , - ,67%,33%,150%," 118,830 ",2.52
2026-02-16,1899-7318,JTBC4,가족돌봄 지수," 356,491 ", 9 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-16,1899-7316,JTBC4,식사지원 준우_셰프," 237,661 ", 6 , 3 , 2 , - , - , - , - ,67%,50%,0%," 79,220 ",0.00
2026-02-16,1899-0739,JTBC4,뇌병변 무준이ver2," 277,271 ", 7 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-16,1899-7325,JTBC4,난방비 동하," 237,661 ", 6 , 6 , 2 , - , - , - , - ,33%,100%,0%," 39,610 ",0.00
2026-02-16,1899-7314,JTBC2 (SVC),난방비 동하, - , 1 ,,, 1 ," 10,000 ",,,0%,0%,0%, - ,0.00
2026-02-16,1899-5186,라이프타임,가족돌봄 지수ver2," 243,094 ", 5 , 3 , 3 ,,,,,100%,60%,0%," 81,031 ",0.00
2026-02-16,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-16,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 3 , 3 , 1 ," 30,000 ",,,100%,38%,33%," 65,476 ",1.83
2026-02-16,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 10 , 3 , 2 ," 50,000 ", 1 ," 20,000 ",30%,125%,67%," 83,810 ",0.72
2026-02-16,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-16,2102-4590,발신,-, - , - , 5 , 2 ,,,,,40%,0%,0%, - ,0.00
2026-02-17,1899-7326,EBS,식사지원 은영이ver2," 1,261,213 ", 4 , 7 , 5 , 3 ," 70,000 ", 1 ," 20,000 ",71%,175%,60%," 180,173 ",0.67
2026-02-17,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-17,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-17,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-17,1899-7319,JTBC4,은영이 셀럽," 177,165 ", 4 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-17,1899-0762,JTBC4,식사지원 은영이 ver2," 398,622 ", 9 , 5 , 5 , 4 ," 100,000 ", - , - ,100%,56%,80%," 79,724 ",3.01
2026-02-17,1899-7318,JTBC4,가족돌봄 지수," 398,622 ", 9 , 1 , 1 , - , - , - , - ,100%,11%,0%," 398,622 ",0.00
2026-02-17,1899-7316,JTBC4,식사지원 준우_셰프," 442,913 ", 10 , 4 , 4 , 3 ," 70,000 ", - , - ,100%,40%,75%," 110,728 ",1.90
2026-02-17,1899-0739,JTBC4,뇌병변 무준이ver2," 177,165 ", 4 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-17,1899-7325,JTBC4,난방비 동하," 354,331 ", 8 , 2 , 1 , 1 ," 25,000 ", - , - ,50%,25%,100%," 177,166 ",0.85
2026-02-17,1899-7314,JTBC2 (SVC),난방비 동하, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-17,1899-5186,라이프타임,가족돌봄 지수ver2," 296,271 ", 6 , 1 ,,,,,,0%,17%,0%," 296,271 ",0.00
2026-02-17,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-17,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 1 , 1 , 1 ," 20,000 ",,,100%,13%,100%," 196,429 ",1.22
2026-02-17,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 4 , 3 , 3 ," 80,000 ",,,75%,50%,100%," 209,524 ",1.15
2026-02-17,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-17,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-18,1899-7326,EBS,식사지원 은영이ver2," 1,261,213 ", 4 , 5 , 5 , 3 ," 75,000 ",,,100%,125%,60%," 252,243 ",0.71
2026-02-18,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 1 , 1 , 1 ," 30,000 ",,,100%,20%,100%," 185,811 ",1.94
2026-02-18,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-18,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-18,1899-7319,JTBC4,은영이 셀럽," 196,492 ", 5 , 1 , 1 , 1 ," 20,000 ", - , - ,100%,20%,100%," 196,492 ",1.22
2026-02-18,1899-0762,JTBC4,식사지원 은영이 ver2," 392,983 ", 10 , 3 , 3 , 2 ," 40,000 ", - , - ,100%,30%,67%," 130,994 ",1.22
2026-02-18,1899-7318,JTBC4,가족돌봄 지수," 392,983 ", 10 , 6 , 5 , 2 ," 50,000 ", - , - ,83%,60%,40%," 65,497 ",1.53
2026-02-18,1899-7316,JTBC4,식사지원 준우_셰프," 392,983 ", 10 , 4 , 4 , 4 ," 85,000 ", - , - ,100%,40%,100%," 98,246 ",2.60
2026-02-18,1899-0739,JTBC4,뇌병변 무준이ver2," 275,088 ", 7 , 2 , 1 , 1 ," 30,000 ", - , - ,50%,29%,100%," 137,544 ",1.31
2026-02-18,1899-7325,JTBC4,난방비 동하," 275,088 ", 7 , 1 , 1 , 1 ," 20,000 ", - , - ,100%,14%,100%," 275,088 ",0.87
2026-02-18,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-18,1899-5186,라이프타임,가족돌봄 지수ver2," 235,497 ", 5 , 2 , 1 , 2 ," 50,000 ",,,50%,40%,200%," 117,749 ",2.55
2026-02-18,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-18,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 1 , 1 ,,,,,100%,13%,0%," 196,429 ",0.00
2026-02-18,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 ,,, - ,, 1 ," 20,000 ",0%,0%,0%, - ,0.00
2026-02-18,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-18,2102-4590,발신,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-02-19,1899-7326,EBS,식사지원 은영이ver2," 2,132,596 ", 4 , 17 , 7 , 7 ," 150,000 ", 1 ," 50,000 ",41%,425%,100%," 125,447 ",0.84
2026-02-19,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 1 ,,,, 1 ," 100,000 ",0%,20%,0%," 185,811 ",0.00
2026-02-19,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-19,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 , 2 , 2 , 2 ," 50,000 ",,,100%,50%,100%, - ,0.00
2026-02-19,1899-7319,JTBC4,은영이 셀럽," 170,135 ", 4 , 1 , 1 , 2 ," 40,000 ", - , - ,100%,25%,200%," 170,135 ",2.82
2026-02-19,1899-0762,JTBC4,식사지원 은영이 ver2," 425,337 ", 10 , 5 , 3 , 3 ," 70,000 ", - , - ,60%,50%,100%," 85,067 ",1.97
2026-02-19,1899-7318,JTBC4,가족돌봄 지수," 425,337 ", 10 , 9 , 7 , 8 ," 180,000 ", - , - ,78%,90%,114%," 47,260 ",5.08
2026-02-19,1899-7316,JTBC4,식사지원 준우_셰프," 382,804 ", 9 , 5 , 2 , - , - , 1 ," 20,000 ",40%,56%,0%," 76,561 ",0.00
2026-02-19,1899-0739,JTBC4,뇌병변 무준이ver2," 340,270 ", 8 , 2 , 1 , 1 ," 20,000 ", - , - ,50%,25%,100%," 170,135 ",0.71
2026-02-19,1899-7325,JTBC4,난방비 동하," 297,736 ", 7 , 1 , 1 , 1 ," 20,000 ", - , - ,100%,14%,100%," 297,736 ",0.81
2026-02-19,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-19,1899-5186,라이프타임,가족돌봄 지수ver2," 182,320 ", 4 , 2 ,,,, 2 ," 110,000 ",0%,50%,0%," 91,160 ",0.00
2026-02-19,1899-3854,히스토리 (SVC),식사지원 지영이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-19,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 4 , 3 , 3 ," 80,000 ",,,75%,50%,100%," 49,107 ",4.89
2026-02-19,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 3 , 3 , 2 ," 40,000 ", 1 ," 10,000 ",100%,38%,67%," 279,365 ",0.57
2026-02-19,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-19,2102-4590,발신,-, - , - , 11 , 5 ,,,,,45%,0%,0%, - ,0.00
2026-02-20,1899-7326,EBS,식사지원 은영이ver2," 1,490,524 ", 3 , 12 , 7 , 4 ," 75,000 ", 1 ," 20,000 ",58%,400%,57%," 124,210 ",0.60
2026-02-20,1899-0217,SPOTV,식사지원 지영이," 222,973 ", 6 , 2 , 1 , 2 ," 50,000 ",,,50%,33%,200%," 111,486 ",2.69
2026-02-20,1899-0263,SPOTV2,식사지원 지영이," 229,167 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 229,167 ",0.00
2026-02-20,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 , 3 , 2 , 2 ," 30,000 ",,,67%,75%,100%, - ,0.00
2026-02-20,1899-7319,JTBC4,은영이 셀럽," 219,919 ", 5 , 1 , - , - , - , - , - ,0%,20%,0%," 219,919 ",0.00
2026-02-20,1899-0762,JTBC4,식사지원 은영이 ver2," 395,854 ", 9 , 2 , - , 1 ," 30,000 ", - , - ,0%,22%,0%," 197,927 ",0.91
2026-02-20,1899-7318,JTBC4,가족돌봄 지수," 439,838 ", 10 , 5 , 3 , 2 ," 30,000 ", - , - ,60%,50%,67%," 87,968 ",0.82
2026-02-20,1899-7316,JTBC4,식사지원 준우_셰프," 439,838 ", 10 , 3 , 3 , 1 ," 20,000 ", 1 ," 20,000 ",100%,30%,33%," 146,613 ",0.55
2026-02-20,1899-0739,JTBC4,뇌병변 무준이ver2," 307,886 ", 7 , 4 , 4 , 2 ," 70,000 ", - , - ,100%,57%,50%," 76,972 ",2.73
2026-02-20,1899-7325,JTBC4,난방비 동하," 307,886 ", 7 , 4 , 4 , 2 ," 40,000 ", - , - ,100%,57%,50%," 76,972 ",1.56
2026-02-20,1899-7314,JTBC2 (SVC),난방비 동하, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-20,1899-5186,라이프타임,가족돌봄 지수ver2," 258,287 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-20,1899-3854,히스토리 (SVC),식사지원 지영이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-20,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-20,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 9 , 6 , 3 ," 80,000 ", 2 ," 70,000 ",67%,113%,50%," 93,122 ",1.15
2026-02-20,-,기타 TV채널,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-02-20,2102-4590,발신,-, - , - , 4 , 3 ,,,,,75%,0%,0%, - ,0.00
2026-02-21,1899-7326,EBS,식사지원 은영이ver2," 848,452 ", 2 , 3 , 2 , 2 ," 50,000 ",,,67%,150%,100%," 282,817 ",0.71
2026-02-21,1899-0217,SPOTV,식사지원 지영이," 222,973 ", 6 , 1 ,,,,,,0%,17%,0%," 222,973 ",0.00
2026-02-21,1899-0263,SPOTV2,식사지원 지영이," 229,167 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 229,167 ",1.05
2026-02-21,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 , 3 , 3 , 2 ," 40,000 ", 1 ," 10,000 ",100%,75%,67%, - ,0.00
2026-02-21,1899-7319,JTBC4,은영이 셀럽," 174,353 ", 4 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-21,1899-0762,JTBC4,식사지원 은영이 ver2," 392,295 ", 9 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-21,1899-7318,JTBC4,가족돌봄 지수," 392,295 ", 9 , 2 , 2 , 1 ," 20,000 ", - , - ,100%,22%,50%," 196,148 ",0.61
2026-02-21,1899-7316,JTBC4,식사지원 준우_셰프," 392,295 ", 9 , 3 , 2 , 1 ," 20,000 ", - , - ,67%,33%,50%," 130,765 ",0.61
2026-02-21,1899-0739,JTBC4,뇌병변 무준이ver2," 261,530 ", 6 , 2 , 1 , - , - , - , - ,50%,33%,0%," 130,765 ",0.00
2026-02-21,1899-7325,JTBC4,난방비 동하," 305,118 ", 7 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-21,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-21,1899-5186,라이프타임,가족돌봄 지수ver2," 98,757 ", 3 , 1 ,,,,,,0%,33%,0%," 98,757 ",0.00
2026-02-21,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-21,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-21,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-21,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-21,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-22,1899-7326,EBS,식사지원 은영이ver2," 848,452 ", 2 , 6 , 3 , 3 ," 70,000 ",,,50%,300%,100%," 141,409 ",0.99
2026-02-22,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-22,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 , 1 ,,,,,,0%,25%,0%," 183,333 ",0.00
2026-02-22,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-22,1899-7319,JTBC4,은영이 셀럽," 222,533 ", 5 , 3 , 3 , 1 ," 20,000 ", - , - ,100%,60%,33%," 74,178 ",1.08
2026-02-22,1899-0762,JTBC4,식사지원 은영이 ver2," 445,066 ", 10 , 10 , 5 , 3 ," 70,000 ", - , - ,50%,100%,60%," 44,507 ",1.89
2026-02-22,1899-7318,JTBC4,가족돌봄 지수," 445,066 ", 10 , 7 , 5 , 3 ," 90,000 ", - , - ,71%,70%,60%," 63,581 ",2.43
2026-02-22,1899-7316,JTBC4,식사지원 준우_셰프," 445,066 ", 10 , 10 , 8 , 7 ," 170,000 ", - , - ,80%,100%,88%," 44,507 ",4.58
2026-02-22,1899-0739,JTBC4,뇌병변 무준이ver2," 311,546 ", 7 , 2 , 1 , - , - , - , - ,50%,29%,0%," 155,773 ",0.00
2026-02-22,1899-7325,JTBC4,난방비 동하," 311,546 ", 7 , 3 , 3 , 2 ," 40,000 ", - , - ,100%,43%,67%," 103,849 ",1.54
