상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-01-01,1899-0218,EBS,식사지원 은영이ver2,"1,420,261",3,17,12,6,"130,000",1,"20,000",71%,567%,50%,"83,545",1.1
2026-01-01,1899-0219,SPOTV,식사지원 지영이,"248,120",6,4,3,,,,,75%,67%,0%,"62,030",0
2026-01-01,1899-0519,SPOTV2,난방비 동하,"177,419",4,1,1,,,,,100%,25%,0%,"177,419",0
2026-01-01,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,1,,1,"20,000",,,0%,20%,0%, - ,0
2026-01-01,1899-7319,JTBC4,은영이 셀럽,"184,256",5,2,1, - , - , - , - ,50%,40%,0%,"92,128",0
2026-01-01,1899-0762,JTBC4,식사지원 은영이 ver2,"331,660",9,2,2, - , - ,1,"20,000",100%,22%,0%,"165,830",0
2026-01-01,1899-7318,JTBC4,가족돌봄 지수,"331,660",9, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-01,1899-7316,JTBC4,식사지원 준우_셰프,"184,256",5,1,1, - , - , - , - ,100%,20%,0%,"184,256",0
2026-01-01,1899-2887,JTBC4,식사지원 준우_메인,"184,256",5,2,2,1,"25,000", - , - ,100%,40%,50%,"92,128",1.63
2026-01-01,1899-0795,JTBC4,식사지원 준우_아동,"184,256",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-01,1899-3569,JTBC4,식사지원 준우_할머니,"184,256",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-01,1899-7325,JTBC4,난방비 동하,"147,405",4,4,3,3,"55,000", - , - ,75%,100%,100%,"36,851",4.48
2026-01-01,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,1,1,,,1,"20,000",100%,100%,0%, - ,0
2026-01-01,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"285,714",4,,,,,,,0%,0%,0%, - ,0
2026-01-01,1899-0263,바둑TV,식사지원 지영이,"122,222",4,,,,,,,0%,0%,0%, - ,0
2026-01-01,1899-0739,CNTV,난방비 동하,"206,250",3,,,,,,,0%,0%,0%, - ,0
2026-01-01,1899-0776,라이프타임,가족돌봄 지수ver2,"187,234",4,3,3,2,"40,000",,,100%,75%,67%,"62,411",2.56
2026-01-01,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,,,,,,,0%,0%,0%, - ,0
2026-01-01,1899-5186,시네마천국,식사지원 지영이,"283,871",9,1,1,1,"20,000",,,100%,11%,100%,"283,871",0.85
2026-01-01,1899-3854,채널J,식사지원 은영이ver2,"225,410",4,1,1,1,"20,000",,,100%,25%,100%,"225,410",1.06
2026-01-01,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,8,,,,,,,0%,0%,0%, - ,0
2026-01-01,1899-7315,중화TV,식사지원 은영이_콜문구,"528,846",4,1,1,,,1,"120,000",100%,25%,0%,"528,846",0
2026-01-01,-,기타 TV채널,-, - , - ,,,1,"30,000",,,0%,0%,0%, - ,0
2026-01-01,2102-4590,발신,-, - , - ,2,1,,,,,50%,0%,0%, - ,0
2026-01-02,1899-0218,EBS,식사지원 은영이ver2,"2,032,066",4,12,7,2,"30,000",2,"70,000",58%,300%,29%,"169,339",0.18
2026-01-02,1899-0219,SPOTV,식사지원 지영이,"165,414",4,,,,,,,0%,0%,0%, - ,0
2026-01-02,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-02,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-02,1899-7319,JTBC4,은영이 셀럽,"154,541",4,2,2,1,"20,000", - , - ,100%,50%,50%,"77,271",1.55
2026-01-02,1899-0762,JTBC4,식사지원 은영이 ver2,"347,715",9,2,1, - , - , - , - ,50%,22%,0%,"173,858",0
2026-01-02,1899-7318,JTBC4,가족돌봄 지수,"347,715",9,8,7,3,"65,000", - , - ,88%,89%,43%,"43,464",2.24
2026-01-02,1899-7316,JTBC4,식사지원 준우_셰프,"154,541",4,2,2,2,"50,000", - , - ,100%,50%,100%,"77,271",3.88
2026-01-02,1899-2887,JTBC4,식사지원 준우_메인,"154,541",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-02,1899-0795,JTBC4,식사지원 준우_아동,"154,541",4,3,2, - , - ,1,"100,000",67%,75%,0%,"51,514",0
2026-01-02,1899-3569,JTBC4,식사지원 준우_할머니,"154,541",4,1, - ,1,"25,000", - , - ,0%,25%,0%,"154,541",1.94
2026-01-02,1899-7325,JTBC4,난방비 동하,"193,176",5,1,1,1,"20,000", - , - ,100%,20%,100%,"193,176",1.24
2026-01-02,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,1,1,1,"25,000",,,100%,100%,100%, - ,0
2026-01-02,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"285,714",4,2,2,1,"20,000",,,100%,50%,50%,"142,857",0.84
2026-01-02,1899-0263,바둑TV,식사지원 지영이,"229,167",6,2,1,1,"30,000",,,50%,33%,100%,"114,583",1.57
2026-01-02,1899-0739,CNTV,난방비 동하,"206,250",3,2,,,,,,0%,67%,0%,"103,125",0
2026-01-02,1899-0776,라이프타임,가족돌봄 지수ver2,"195,035",4,1,1,,,,,100%,25%,0%,"195,035",0
2026-01-02,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,,,,,,,0%,0%,0%, - ,0
2026-01-02,1899-5186,시네마천국,식사지원 지영이,"283,871",9,2,1,,,1,"500,000",50%,22%,0%,"141,935",0
2026-01-02,1899-3854,채널J,식사지원 은영이ver2,"225,410",4,,,,,,,0%,0%,0%, - ,0
2026-01-02,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,8,,,,,,,0%,0%,0%, - ,0
2026-01-02,1899-7315,중화TV,식사지원 은영이_콜문구,"528,846",4,1,1,1,"20,000",,,100%,25%,100%,"528,846",0.45
2026-01-02,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-02,2102-4590,발신,-, - , - ,8,4,,,,,50%,0%,0%, - ,0
2026-01-03,1899-0218,EBS,식사지원 은영이ver2,"611,805",1,2,1,1,"20,000",,,50%,200%,100%,"305,902",0.39
2026-01-03,1899-0219,SPOTV,식사지원 지영이,"124,060",3,2,1,,,,,50%,67%,0%,"62,030",0
2026-01-03,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-03,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-03,1899-7319,JTBC4,은영이 셀럽,"215,370",5,1,1,1,"20,000", - , - ,100%,20%,100%,"215,370",1.11
2026-01-03,1899-0762,JTBC4,식사지원 은영이 ver2,"387,667",9,1,1,1,"20,000", - , - ,100%,11%,100%,"387,667",0.62
2026-01-03,1899-7318,JTBC4,가족돌봄 지수,"387,667",9,3,2,1,"20,000",1,"30,000",67%,33%,50%,"129,222",0.62
2026-01-03,1899-7316,JTBC4,식사지원 준우_셰프,"172,296",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-03,1899-2887,JTBC4,식사지원 준우_메인,"172,296",4,7,5,5,"110,000",1,"20,000",71%,175%,100%,"24,614",7.66
2026-01-03,1899-0795,JTBC4,식사지원 준우_아동,"172,296",4,1,1,1,"20,000", - , - ,100%,25%,100%,"172,296",1.39
2026-01-03,1899-3569,JTBC4,식사지원 준우_할머니,"172,296",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-03,1899-7325,JTBC4,난방비 동하,"172,296",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-03,1899-7326,JTBC2 (SVC),난방비 동하, - ,2,1,1,1,"20,000",,,100%,50%,100%, - ,0
2026-01-03,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"285,714",2,2,1,1,"30,000",,,50%,100%,100%,"142,857",1.26
2026-01-03,1899-0263,바둑TV,식사지원 지영이,"195,556",6,,,,,,,0%,0%,0%, - ,0
2026-01-03,1899-0739,CNTV,난방비 동하,"137,500",2,2,1,,,,,50%,100%,0%,"68,750",0
2026-01-03,1899-0776,라이프타임,가족돌봄 지수ver2,"187,234",4,,,,,,,0%,0%,0%, - ,0
2026-01-03,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-03,1899-5186,시네마천국,식사지원 지영이,"283,871",9,2,1,1,"30,000",,,50%,22%,100%,"141,935",1.27
2026-01-03,1899-3854,채널J,난방비 동하,"123,975",3,,,,,,,0%,0%,0%, - ,0
2026-01-03,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-03,1899-7315,중화TV,식사지원 은영이_콜문구,"423,077",4,1,1,1,"20,000",,,100%,25%,100%,"423,077",0.57
2026-01-03,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-03,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-0218,EBS,식사지원 은영이ver2,"808,456",2,1,1,,,,,100%,50%,0%,"808,456",0
2026-01-04,1899-0219,SPOTV,식사지원 지영이,"124,060",3,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-7319,JTBC4,은영이 셀럽,"209,777",5,2,2,2,"40,000", - , - ,100%,40%,100%,"104,889",2.29
2026-01-04,1899-0762,JTBC4,식사지원 은영이 ver2,"377,599",9, - , - ,1,"20,000", - , - ,0%,0%,0%, - ,0.64
2026-01-04,1899-7318,JTBC4,가족돌봄 지수,"377,599",9,2,2,1,"20,000", - , - ,100%,22%,50%,"188,800",0.64
2026-01-04,1899-7316,JTBC4,식사지원 준우_셰프,"167,822",4,1,1,1,"10,000", - , - ,100%,25%,100%,"167,822",0.72
2026-01-04,1899-2887,JTBC4,식사지원 준우_메인,"209,777",5,1,1, - , - , - , - ,100%,20%,0%,"209,777",0
2026-01-04,1899-0795,JTBC4,식사지원 준우_아동,"167,822",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-04,1899-3569,JTBC4,식사지원 준우_할머니,"209,777",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-04,1899-7325,JTBC4,난방비 동하,"209,777",5,1,1,1,"20,000", - , - ,100%,20%,100%,"209,777",1.14
2026-01-04,1899-7326,JTBC2 (SVC),난방비 동하, - ,2,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,,,1,"25,000",,,0%,0%,0%, - ,0.7
2026-01-04,1899-0263,바둑TV,식사지원 지영이,"195,556",6,2,2,1,"30,000",,,100%,33%,50%,"97,778",1.84
2026-01-04,1899-0739,CNTV,난방비 동하,"137,500",2,1,1,,,1,"20,000",100%,50%,0%,"137,500",0
2026-01-04,1899-0776,라이프타임,가족돌봄 지수ver2,"163,830",4,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-5186,시네마천국,식사지원 지영이,"283,871",9,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-3854,채널J,난방비 동하,"123,975",3,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,3,,,,,,,0%,0%,0%, - ,0
2026-01-04,1899-7315,중화TV,식사지원 은영이_콜문구,"423,077",4,,,,,,,0%,0%,0%, - ,0
2026-01-04,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-04,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-05,1899-0218,EBS,식사지원 은영이ver2,"1,420,261",3,14,8,5,"125,000",,,57%,467%,63%,"101,447",1.06
2026-01-05,1899-0219,SPOTV,식사지원 지영이,"165,414",4,3,3,,,2,"40,000",100%,75%,0%,"55,138",0
2026-01-05,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-05,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,1,1,1,"30,000",,,100%,20%,100%, - ,0
2026-01-05,1899-7319,JTBC4,은영이 셀럽,"138,695",4,3,3,3,"60,000", - , - ,100%,75%,100%,"46,232",5.19
2026-01-05,1899-0762,JTBC4,식사지원 은영이 ver2,"312,064",9,3,2,3,"65,000", - , - ,67%,33%,150%,"104,021",2.5
2026-01-05,1899-7318,JTBC4,가족돌봄 지수,"277,390",8,3,2, - , - , - , - ,67%,38%,0%,"92,463",0
2026-01-05,1899-7316,JTBC4,식사지원 준우_셰프,"138,695",4,3,3,2,"55,000", - , - ,100%,75%,67%,"46,232",4.76
2026-01-05,1899-2887,JTBC4,식사지원 준우_메인,"138,695",4,1,1,1,"20,000", - , - ,100%,25%,100%,"138,695",1.73
2026-01-05,1899-0795,JTBC4,식사지원 준우_아동,"173,369",5,2,1,1,"20,000", - , - ,50%,40%,100%,"86,685",1.38
2026-01-05,1899-3569,JTBC4,식사지원 준우_할머니,"138,695",4,1,1, - , - , - , - ,100%,25%,0%,"138,695",0
2026-01-05,1899-7325,JTBC4,난방비 동하,"138,695",4,1,1, - , - ,1,"20,000",100%,25%,0%,"138,695",0
2026-01-05,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,,,,,,,0%,0%,0%, - ,0
2026-01-05,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,4,2,2,"40,000",1,"20,000",50%,133%,100%,"107,143",1.12
2026-01-05,1899-0263,바둑TV,식사지원 지영이,"171,111",5,1,1,,,,,100%,20%,0%,"171,111",0
2026-01-05,1899-0739,CNTV,난방비 동하,"206,250",3,1,1,,,,,100%,33%,0%,"206,250",0
2026-01-05,1899-0776,라이프타임,가족돌봄 지수ver2,"202,837",4,5,3,1,"20,000",,,60%,125%,33%,"40,567",1.18
2026-01-05,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-05,1899-5186,시네마천국,식사지원 지영이,"283,871",9,1,,,,1,"20,000",0%,11%,0%,"283,871",0
2026-01-05,1899-3854,채널J,난방비 동하,"225,410",4,,,,,,,0%,0%,0%, - ,0
2026-01-05,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,10,3,,1,"25,000",,,0%,30%,0%, - ,0
2026-01-05,1899-7315,중화TV,식사지원 은영이_콜문구,"528,846",4,,,,,,,0%,0%,0%, - ,0
2026-01-05,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-05,2102-4590,발신,-, - , - ,7,5,,,,,71%,0%,0%, - ,0
2026-01-06,1899-0218,EBS,식사지원 은영이ver2,"1,005,108",3,11,7,5,"110,000",1,"20,000",64%,367%,71%,"91,373",1.31
2026-01-06,1899-0219,SPOTV,식사지원 지영이,"248,120",6,4,1,,,1,"20,000",25%,67%,0%,"62,030",0
2026-01-06,1899-0519,SPOTV2,난방비 동하,"177,419",4,1,1,1,"10,000",,,100%,25%,100%,"177,419",0.68
2026-01-06,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-06,1899-7319,JTBC4,은영이 셀럽,"189,520",5,1,1, - , - , - , - ,100%,20%,0%,"189,520",0
2026-01-06,1899-0762,JTBC4,식사지원 은영이 ver2,"303,233",8,4,4,2,"50,000",1,"200,000",100%,50%,50%,"75,808",1.98
2026-01-06,1899-7318,JTBC4,가족돌봄 지수,"341,137",9,4,4,3,"55,000", - , - ,100%,44%,75%,"85,284",1.93
2026-01-06,1899-7316,JTBC4,식사지원 준우_셰프,"189,520",5,1,1, - , - , - , - ,100%,20%,0%,"189,520",0
2026-01-06,1899-2887,JTBC4,식사지원 준우_메인,"189,520",5,2,2,1,"20,000", - , - ,100%,40%,50%,"94,760",1.27
2026-01-06,1899-0795,JTBC4,식사지원 준우_아동,"189,520",5,3,1, - , - , - , - ,33%,60%,0%,"63,173",0
2026-01-06,1899-3569,JTBC4,식사지원 준우_할머니,"189,520",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-06,1899-7325,JTBC4,난방비 동하,"189,520",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-06,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,1,1,,,,,100%,100%,0%, - ,0
2026-01-06,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,4,4,1,"20,000",2,"40,000",100%,133%,25%,"107,143",0.56
2026-01-06,1899-0263,바둑TV,식사지원 지영이,"171,111",5,,,,,,,0%,0%,0%, - ,0
2026-01-06,1899-0739,CNTV,난방비 동하,"206,250",3,1,,,,,,0%,33%,0%,"206,250",0
2026-01-06,1899-0776,라이프타임,가족돌봄 지수ver2,"148,227",4,2,1,1,"30,000",,,50%,50%,100%,"74,113",2.43
2026-01-06,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-06,1899-5186,시네마천국,식사지원 지영이,"283,871",9,2,2,2,"50,000",,,100%,22%,100%,"141,935",2.11
2026-01-06,1899-3854,채널J,난방비 동하,"169,057",3,1,1,,,,,100%,33%,0%,"169,057",0
2026-01-06,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,10,1,1,,,,,100%,10%,0%, - ,0
2026-01-06,1899-7315,중화TV,식사지원 은영이_콜문구,"528,846",4,1,1,1,"30,000",,,100%,25%,100%,"528,846",0.68
2026-01-06,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-06,2102-4590,발신,-, - , - ,2,1,,,,,50%,0%,0%, - ,0
2026-01-07,1899-0218,EBS,식사지원 은영이ver2,"1,005,108",3,11,6,7,"145,000",1,"30,000",55%,367%,117%,"91,373",1.73
2026-01-07,1899-0219,SPOTV,식사지원 지영이,"165,414",4,,,,,,,0%,0%,0%, - ,0
2026-01-07,1899-0519,SPOTV2,난방비 동하,"177,419",4,1,1,,,,,100%,25%,0%,"177,419",0
2026-01-07,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,2,,,,,,0%,40%,0%, - ,0
2026-01-07,1899-7319,JTBC4,은영이 셀럽,"150,413",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-07,1899-0762,JTBC4,식사지원 은영이 ver2,"338,429",9, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-07,1899-7318,JTBC4,가족돌봄 지수,"338,429",9,3,3,2,"40,000", - , - ,100%,33%,67%,"112,810",1.42
2026-01-07,1899-7316,JTBC4,식사지원 준우_셰프,"188,016",5,2,1,1,"20,000", - , - ,50%,40%,100%,"94,008",1.28
2026-01-07,1899-2887,JTBC4,식사지원 준우_메인,"188,016",5,1,1,1,"20,000", - , - ,100%,20%,100%,"188,016",1.28
2026-01-07,1899-0795,JTBC4,식사지원 준우_아동,"188,016",5,4,4,3,"70,000", - , - ,100%,80%,75%,"47,004",4.47
2026-01-07,1899-3569,JTBC4,식사지원 준우_할머니,"188,016",5,1,1,1,"25,000", - , - ,100%,20%,100%,"188,016",1.6
2026-01-07,1899-7325,JTBC4,난방비 동하,"188,016",5,1,1, - , - , - , - ,100%,20%,0%,"188,016",0
2026-01-07,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,1,1,1,"20,000",,,100%,100%,100%, - ,0
2026-01-07,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,6,2,1,"20,000",,,33%,200%,50%,"71,429",0.56
2026-01-07,1899-0263,바둑TV,식사지원 지영이,"229,167",6,,,,,,,0%,0%,0%, - ,0
2026-01-07,1899-0739,CNTV,난방비 동하,"206,250",3,,,,,,,0%,0%,0%, - ,0
2026-01-07,1899-0776,라이프타임,가족돌봄 지수ver2,"210,638",4,1,1,,,,,100%,25%,0%,"210,638",0
2026-01-07,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,2,2,1,"30,000",,,100%,29%,50%, - ,0
2026-01-07,1899-5186,시네마천국,식사지원 지영이,"283,871",9,3,2,1,"30,000",,,67%,33%,50%,"94,624",1.27
2026-01-07,1899-3854,채널J,난방비 동하,"169,057",3,,,,,,,0%,0%,0%, - ,0
2026-01-07,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,10,1,1,,,1,"20,000",100%,10%,0%, - ,0
2026-01-07,1899-7315,중화TV,식사지원 은영이_콜문구,"528,846",4,2,2,1,"20,000",1,"40,000",100%,50%,50%,"264,423",0.45
2026-01-07,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-07,2102-4590,발신,-, - , - ,5,1,,,,,20%,0%,0%, - ,0
2026-01-08,1899-0218,EBS,식사지원 은영이ver2,"1,420,261",3,12,9,7,"160,000",,,75%,400%,78%,"118,355",1.35
2026-01-08,1899-0219,SPOTV,식사지원 지영이,"248,120",6,4,2,1,"30,000",,,50%,67%,50%,"62,030",1.45
2026-01-08,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-08,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,1,,1,"20,000",,,0%,20%,0%, - ,0
2026-01-08,1899-7319,JTBC4,은영이 셀럽,"153,956",4,2,1, - , - , - , - ,50%,50%,0%,"76,978",0
2026-01-08,1899-0762,JTBC4,식사지원 은영이 ver2,"346,401",9,1,1,1,"30,000", - , - ,100%,11%,100%,"346,401",1.04
2026-01-08,1899-7318,JTBC4,가족돌봄 지수,"346,401",9,1,1,1,"30,000", - , - ,100%,11%,100%,"346,401",1.04
2026-01-08,1899-7316,JTBC4,식사지원 준우_셰프,"192,445",5,4,2,1,"20,000", - , - ,50%,80%,50%,"48,111",1.25
2026-01-08,1899-2887,JTBC4,식사지원 준우_메인,"153,956",4,1,1, - , - , - , - ,100%,25%,0%,"153,956",0
2026-01-08,1899-0795,JTBC4,식사지원 준우_아동,"192,445",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-08,1899-3569,JTBC4,식사지원 준우_할머니,"192,445",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-08,1899-7325,JTBC4,난방비 동하,"153,956",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-08,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,,,,,,,0%,0%,0%, - ,0
2026-01-08,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,12,7,2,"50,000",3,"60,000",58%,400%,29%,"35,714",1.4
2026-01-08,1899-0263,바둑TV,식사지원 지영이,"122,222",4,,,,,,,0%,0%,0%, - ,0
2026-01-08,1899-0739,CNTV,난방비 동하,"206,250",3,1,,,,,,0%,33%,0%,"206,250",0
2026-01-08,1899-0776,라이프타임,가족돌봄 지수ver2,"148,227",3,,,,,,,0%,0%,0%, - ,0
2026-01-08,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,,,,,,,0%,0%,0%, - ,0
2026-01-08,1899-5186,시네마천국,식사지원 지영이,"283,871",9,4,3,2,"45,000",1,"20,000",75%,44%,67%,"70,968",1.9
2026-01-08,1899-3854,채널J,난방비 동하,"225,410",4,,,,,,,0%,0%,0%, - ,0
2026-01-08,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,8,,,,,,,0%,0%,0%, - ,0
2026-01-08,1899-7315,중화TV,식사지원 은영이_콜문구,"264,423",2,3,1,1,"20,000",,,33%,150%,100%,"88,141",0.91
2026-01-08,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-08,2102-4590,발신,-, - , - ,6,3,,,,,50%,0%,0%, - ,0
2026-01-09,1899-0218,EBS,식사지원 은영이ver2,"2,032,066",4,9,6,3,"75,000",1,"20,000",67%,225%,50%,"225,785",0.44
2026-01-09,1899-0219,SPOTV,식사지원 지영이,"165,414",4,3,3,,,1,"20,000",100%,75%,0%,"55,138",0
2026-01-09,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-09,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-09,1899-7319,JTBC4,은영이 셀럽,"176,735",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-09,1899-0762,JTBC4,식사지원 은영이 ver2,"318,123",9,2, - , - , - , - , - ,0%,22%,0%,"159,062",0
2026-01-09,1899-7318,JTBC4,가족돌봄 지수,"318,123",9,1, - , - , - , - , - ,0%,11%,0%,"318,123",0
2026-01-09,1899-7316,JTBC4,식사지원 준우_셰프,"176,735",5,2,2,1,"20,000", - , - ,100%,40%,50%,"88,368",1.36
2026-01-09,1899-2887,JTBC4,식사지원 준우_메인,"176,735",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-09,1899-0795,JTBC4,식사지원 준우_아동,"176,735",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-09,1899-3569,JTBC4,식사지원 준우_할머니,"141,388",4,2,1, - , - , - , - ,50%,50%,0%,"70,694",0
2026-01-09,1899-7325,JTBC4,난방비 동하,"176,735",5,2,2,1,"30,000", - , - ,100%,40%,50%,"88,368",2.04
2026-01-09,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,,,,,,,0%,0%,0%, - ,0
2026-01-09,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,7,5,3,"80,000",,,71%,233%,60%,"61,224",2.24
2026-01-09,1899-0263,바둑TV,식사지원 지영이,"229,167",6,1,1,,,1,"30,000",100%,17%,0%,"229,167",0
2026-01-09,1899-0739,CNTV,난방비 동하,"206,250",3,2,1,,,,,50%,67%,0%,"103,125",0
2026-01-09,1899-0776,라이프타임,가족돌봄 지수ver2,"195,035",4,,,,,,,0%,0%,0%, - ,0
2026-01-09,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,,,,,,,0%,0%,0%, - ,0
2026-01-09,1899-5186,시네마천국,식사지원 지영이,"283,871",9,2,1,,,1,"20,000",50%,22%,0%,"141,935",0
2026-01-09,1899-3854,채널J,난방비 동하,"225,410",4,,,,,,,0%,0%,0%, - ,0
2026-01-09,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,8,,,,,,,0%,0%,0%, - ,0
2026-01-09,1899-7315,중화TV,식사지원 은영이_콜문구,"264,423",2,3,1,2,"40,000",1,"50,000",33%,150%,200%,"88,141",1.82
2026-01-09,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-09,2102-4590,발신,-, - , - ,5,2,,,,,40%,0%,0%, - ,0
2026-01-10,1899-0218,EBS,식사지원 은영이ver2,"611,805",1,4,2,2,"45,000",,,50%,400%,100%,"152,951",0.88
2026-01-10,1899-0219,SPOTV,식사지원 지영이,"124,060",3,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-7319,JTBC4,은영이 셀럽,"209,009",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-10,1899-0762,JTBC4,식사지원 은영이 ver2,"376,215",9,4,4,3,"90,000", - , - ,100%,44%,75%,"94,054",2.87
